-50.000000 1.176951e-03
-49.750000 1.572061e-03
-49.500000 1.975197e-03
-49.250000 2.366720e-03
-49.000000 2.731428e-03
-48.750000 3.056340e-03
-48.500000 3.330262e-03
-48.250000 3.543824e-03
-48.000000 3.689612e-03
-47.750000 3.762256e-03
-47.500000 3.758432e-03
-47.250000 3.676796e-03
-47.000000 3.517876e-03
-46.750000 3.283954e-03
-46.500000 2.979004e-03
-46.250000 2.608708e-03
-46.000000 2.180640e-03
-45.750000 1.704832e-03
-45.500000 1.195822e-03
-45.250000 6.842120e-04
-45.000000 3.441339e-04
-44.750000 6.480169e-04
-44.500000 1.159711e-03
-44.250000 1.672768e-03
-44.000000 2.150596e-03
-43.750000 2.574750e-03
-43.500000 2.932173e-03
-43.250000 3.213714e-03
-43.000000 3.414196e-03
-42.750000 3.532637e-03
-42.500000 3.572269e-03
-42.250000 3.540202e-03
-42.000000 3.446620e-03
-41.750000 3.303490e-03
-41.500000 3.122834e-03
-41.250000 2.914765e-03
-41.000000 2.685693e-03
-40.750000 2.437265e-03
-40.500000 2.166571e-03
-40.250000 1.867898e-03
-40.000000 1.536126e-03
-39.750000 1.172790e-03
-39.500000 8.028458e-04
-39.250000 5.500282e-04
-39.000000 6.971202e-04
-38.750000 1.138941e-03
-38.500000 1.663599e-03
-38.250000 2.197686e-03
-38.000000 2.703264e-03
-37.750000 3.150858e-03
-37.500000 3.515103e-03
-37.250000 3.774664e-03
-37.000000 3.913060e-03
-36.750000 3.919511e-03
-36.500000 3.789559e-03
-36.250000 3.525362e-03
-36.000000 3.135678e-03
-35.750000 2.635757e-03
-35.500000 2.047892e-03
-35.250000 1.406280e-03
-35.000000 7.932827e-04
-34.750000 6.027671e-04
-34.500000 1.121598e-03
-34.250000 1.805064e-03
-34.000000 2.489433e-03
-33.750000 3.135078e-03
-33.500000 3.723139e-03
-33.250000 4.241664e-03
-33.000000 4.682113e-03
-32.750000 5.037755e-03
-32.500000 5.302694e-03
-32.250000 5.471342e-03
-32.000000 5.538371e-03
-31.750000 5.499107e-03
-31.500000 5.350296e-03
-31.250000 5.091089e-03
-31.000000 4.724070e-03
-30.750000 4.256173e-03
-30.500000 3.699406e-03
-30.250000 3.071484e-03
-30.000000 2.396995e-03
-29.750000 1.711746e-03
-29.500000 1.084227e-03
-29.250000 7.223193e-04
-29.000000 9.269810e-04
-28.750000 1.398328e-03
-28.500000 1.870833e-03
-28.250000 2.272425e-03
-28.000000 2.579447e-03
-27.750000 2.784612e-03
-27.500000 2.889879e-03
-27.250000 2.903816e-03
-27.000000 2.839907e-03
-26.750000 2.715215e-03
-26.500000 2.549563e-03
-26.250000 2.365706e-03
-26.000000 2.190793e-03
-25.750000 2.058320e-03
-25.500000 2.006861e-03
-25.250000 2.069838e-03
-25.000000 2.259069e-03
-24.750000 2.558693e-03
-24.500000 2.935412e-03
-24.250000 3.351322e-03
-24.000000 3.770665e-03
-23.750000 4.162552e-03
-23.500000 4.502978e-03
-23.250000 4.777403e-03
-23.000000 4.983877e-03
-22.750000 5.136077e-03
-22.500000 5.264806e-03
-22.250000 5.415519e-03
-22.000000 5.639095e-03
-21.750000 5.976020e-03
-21.500000 6.440624e-03
-21.250000 7.014988e-03
-21.000000 7.655315e-03
-20.750000 8.304784e-03
-20.500000 8.906050e-03
-20.250000 9.410855e-03
-20.000000 9.787279e-03
-19.750000 1.002565e-02
-19.500000 1.014345e-02
-19.250000 1.018840e-02
-19.000000 1.023691e-02
-18.750000 1.038351e-02
-18.500000 1.071787e-02
-18.250000 1.129464e-02
