-50.000000 2.460226e-02
-49.750000 2.488106e-02
-49.500000 2.515981e-02
-49.250000 2.543849e-02
-49.000000 2.571710e-02
-48.750000 2.599561e-02
-48.500000 2.627400e-02
-48.250000 2.655225e-02
-48.000000 2.683035e-02
-47.750000 2.710828e-02
-47.500000 2.738601e-02
-47.250000 2.766354e-02
-47.000000 2.794083e-02
-46.750000 2.821789e-02
-46.500000 2.849467e-02
-46.250000 2.877118e-02
-46.000000 2.904738e-02
-45.750000 2.932327e-02
-45.500000 2.959882e-02
-45.250000 2.987401e-02
-45.000000 3.014884e-02
-44.750000 3.042327e-02
-44.500000 3.069729e-02
-44.250000 3.097089e-02
-44.000000 3.124404e-02
-43.750000 3.151673e-02
-43.500000 3.178895e-02
-43.250000 3.206066e-02
-43.000000 3.233186e-02
-42.750000 3.260253e-02
-42.500000 3.287264e-02
-42.250000 3.314219e-02
-42.000000 3.341115e-02
-41.750000 3.367951e-02
-41.500000 3.394725e-02
-41.250000 3.421435e-02
-41.000000 3.448080e-02
-40.750000 3.474657e-02
-40.500000 3.501165e-02
-40.250000 3.527603e-02
-40.000000 3.553968e-02
-39.750000 3.580259e-02
-39.500000 3.606474e-02
-39.250000 3.632612e-02
-39.000000 3.658670e-02
-38.750000 3.684647e-02
-38.500000 3.710542e-02
-38.250000 3.736352e-02
-38.000000 3.762076e-02
-37.750000 3.787712e-02
-37.500000 3.813259e-02
-37.250000 3.838715e-02
-37.000000 3.864079e-02
-36.750000 3.889348e-02
-36.500000 3.914521e-02
-36.250000 3.939596e-02
-36.000000 3.964572e-02
-35.750000 3.989447e-02
-35.500000 4.014219e-02
-35.250000 4.038888e-02
-35.000000 4.063450e-02
-34.750000 4.087905e-02
-34.500000 4.112252e-02
-34.250000 4.136487e-02
-34.000000 4.160611e-02
-33.750000 4.184621e-02
-33.500000 4.208515e-02
-33.250000 4.232293e-02
-33.000000 4.255952e-02
-32.750000 4.279491e-02
-32.500000 4.302909e-02
-32.250000 4.326203e-02
-32.000000 4.349374e-02
-31.750000 4.372418e-02
-31.500000 4.395334e-02
-31.250000 4.418121e-02
-31.000000 4.440778e-02
-30.750000 4.463303e-02
-30.500000 4.485694e-02
-30.250000 4.507950e-02
-30.000000 4.530070e-02
-29.750000 4.552051e-02
-29.500000 4.573894e-02
-29.250000 4.595595e-02
-29.000000 4.617154e-02
-28.750000 4.638570e-02
-28.500000 4.659841e-02
-28.250000 4.680965e-02
-28.000000 4.701941e-02
-27.750000 4.722768e-02
-27.500000 4.743445e-02
-27.250000 4.763969e-02
-27.000000 4.784340e-02
-26.750000 4.804557e-02
-26.500000 4.824617e-02
-26.250000 4.844521e-02
-26.000000 4.864265e-02
-25.750000 4.883850e-02
-25.500000 4.903274e-02
-25.250000 4.922535e-02
-25.000000 4.941632e-02
-24.750000 4.960565e-02
-24.500000 4.979331e-02
-24.250000 4.997929e-02
-24.000000 5.016359e-02
-23.750000 5.034619e-02
-23.500000 5.052708e-02
-23.250000 5.070625e-02
-23.000000 5.088368e-02
-22.750000 5.105936e-02
-22.500000 5.123328e-02
-22.250000 5.140544e-02
-22.000000 5.157581e-02
-21.750000 5.174439e-02
-21.500000 5.191117e-02
-21.250000 5.207613e-02
-21.000000 5.223927e-02
-20.750000 5.240057e-02
-20.500000 5.256003e-02
-20.250000 5.271762e-02
-20.000000 5.287335e-02
-19.750000 5.302720e-02
-19.500000 5.317916e-02
-19.250000 5.332922e-02
-19.000000 5.347738e-02
-18.750000 5.362361e-02
-18.500000 5.376792e-02
-18.250000 5.391029e-02
-18.000000 5.405071e-02
-17.750000 5.418918e-02
-17.500000 5.432568e-02
-17.250000 5.446021e-02
-17.000000 5.459276e-02
-16.750000 5.472331e-02
-16.500000 5.485186e-02
-16.250000 5.497840e-02
-16.000000 5.510293e-02
-15.750000 5.522542e-02
-15.500000 5.534589e-02
-15.250000 5.546431e-02
-15.000000 5.558068e-02
-14.750000 5.569500e-02
-14.500000 5.580725e-02
-14.250000 5.591743e-02
-14.000000 5.602553e-02
-13.750000 5.613154e-02
-13.500000 5.623545e-02
-13.250000 5.633727e-02
-13.000000 5.643698e-02
-12.750000 5.653457e-02
-12.500000 5.663005e-02
-12.250000 5.672339e-02
-12.000000 5.681461e-02
-11.750000 5.690368e-02
-11.500000 5.699061e-02
-11.250000 5.707539e-02
-11.000000 5.715801e-02
-10.750000 5.723847e-02
-10.500000 5.731676e-02
-10.250000 5.739288e-02
-10.000000 5.746682e-02
-9.750000 5.753858e-02
-9.500000 5.760816e-02
-9.250000 5.767554e-02
-9.000000 5.774072e-02
-8.750000 5.780371e-02
-8.500000 5.786449e-02
-8.250000 5.792306e-02
-8.000000 5.797942e-02
-7.750000 5.803356e-02
-7.500000 5.808548e-02
-7.250000 5.813518e-02
-7.000000 5.818265e-02
-6.750000 5.822790e-02
-6.500000 5.827091e-02
-6.250000 5.831168e-02
-6.000000 5.835022e-02
-5.750000 5.838652e-02
-5.500000 5.842057e-02
-5.250000 5.845238e-02
-5.000000 5.848194e-02
-4.750000 5.850925e-02
-4.500000 5.853431e-02
-4.250000 5.855712e-02
-4.000000 5.857768e-02
-3.750000 5.859598e-02
-3.500000 5.861202e-02
-3.250000 5.862580e-02
-3.000000 5.863733e-02
-2.750000 5.864659e-02
-2.500000 5.865360e-02
-2.250000 5.865835e-02
-2.000000 5.866083e-02
-1.750000 5.866106e-02
-1.500000 5.865902e-02
-1.250000 5.865473e-02
-1.000000 5.864817e-02
-0.750000 5.863936e-02
-0.500000 5.862829e-02
-0.250000 5.861495e-02
